,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,index
214,06/24/2021,NC,1011331,860248.0,151083.0,429,127.0,13451,11856.0,1595.0,1,0.0,06/24/2021 12:00:00 AM,Agree,Agree,
215,05/06/2021,IL,1348176,1348176.0,0.0,1778,0.0,24483,22136.0,2347.0,40,0.0,05/07/2021 01:36:40 PM,Agree,Agree,
216,06/11/2020,ND,2980,2980.0,0.0,39,0.0,74,,,1,0.0,06/12/2020 02:17:59 PM,Agree,Not agree,
217,12/03/2020,IL,759562,759562.0,0.0,10959,0.0,13625,12830.0,795.0,228,37.0,12/04/2020 03:00:59 PM,Agree,Agree,
218,09/27/2020,NC,209656,204111.0,5545.0,817,51.0,3733,3691.0,42.0,26,2.0,09/27/2020 12:00:00 AM,Agree,Agree,
219,04/13/2020,WA,10134,,,265,0.0,508,,,0,,04/15/2020 12:00:00 AM,,,
220,06/07/2021,NV,326019,,,209,0.0,5607,,,7,0.0,06/08/2021 03:05:30 PM,,,
221,01/27/2021,ND,97305,93074.0,4231.0,145,38.0,1417,,,1,0.0,01/28/2021 02:49:07 PM,Agree,Not agree,
222,04/14/2021,CT,327298,301324.0,25974.0,1609,193.0,7984,6568.0,1416.0,10,0.0,04/15/2021 01:58:27 PM,Agree,Agree,
223,07/09/2020,NH,5973,,,21,0.0,387,,,1,0.0,07/10/2020 03:35:06 PM,Not agree,Not agree,
224,04/17/2020,ND,439,,,46,,9,,,0,,04/17/2020 04:22:39 PM,Agree,Not agree,
225,01/24/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
226,10/17/2020,NE,57338,,,620,0.0,548,,,1,0.0,10/19/2020 12:00:00 AM,Not agree,Not agree,
227,10/02/2020,MT,14283,14283.0,0.0,459,0.0,186,186.0,0.0,3,0.0,10/03/2020 01:39:53 PM,Agree,Agree,
228,08/23/2020,ID,29853,27815.0,2038.0,191,13.0,307,278.0,29.0,1,0.0,08/24/2020 01:54:34 PM,Agree,Agree,
229,05/11/2021,MO,591430,,,522,193.0,8988,,,3,0.0,05/13/2021 12:00:00 AM,Not agree,Not agree,
230,03/24/2021,NC,905472,781802.0,123670.0,2022,560.0,12574,11115.0,1459.0,14,1.0,03/24/2021 12:00:00 AM,Agree,Agree,
231,03/15/2020,NE,18,,,8,,0,,,0,,03/17/2020 12:00:00 AM,Not agree,Not agree,
232,02/08/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
233,04/01/2020,IN,2565,,,406,0.0,124,112.0,12.0,25,3.0,04/01/2020 12:00:00 AM,Not agree,Agree,
234,08/15/2020,MD,100212,,,519,0.0,3756,3609.0,147.0,8,0.0,08/17/2020 12:00:00 AM,,Agree,
235,09/09/2020,DE,18607,17635.0,972.0,103,0.0,609,537.0,72.0,0,0.0,09/11/2020 12:00:00 AM,Agree,Agree,
236,04/20/2021,NE,217639,,,399,0.0,2222,,,0,0.0,04/22/2021 12:00:00 AM,Not agree,Not agree,
237,07/26/2020,AL,95131,87690.0,7441.0,801,133.0,2095,1911.0,184.0,42,4.0,07/28/2020 12:00:00 AM,Agree,Agree,
238,07/13/2020,MT,1843,1843.0,0.0,2,0.0,32,32.0,0.0,1,0.0,07/14/2020 03:13:07 PM,Agree,Agree,
239,01/26/2021,WI,584041,535218.0,48823.0,1564,263.0,6264,5753.0,511.0,65,11.0,01/27/2021 02:53:24 PM,Agree,Agree,
240,03/13/2021,MS,301755,186356.0,115399.0,201,107.0,7108,4925.0,2183.0,2,1.0,03/15/2021 12:00:00 AM,Agree,Agree,
241,07/07/2021,ME,69192,50602.0,18590.0,36,7.0,861,830.0,31.0,0,0.0,07/08/2021 02:26:57 PM,Agree,Agree,
242,07/29/2020,MD,87177,,,892,0.0,3596,3456.0,140.0,11,0.0,07/31/2020 12:00:00 AM,,Agree,
243,01/23/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
244,05/18/2020,MS,13302,13206.0,96.0,372,1.0,850,837.0,13.0,14,0.0,05/20/2020 12:00:00 AM,Agree,Agree,
245,05/09/2020,NE,8234,,,403,0.0,96,,,4,0.0,05/11/2020 12:00:00 AM,Not agree,Not agree,
246,06/10/2021,DE,109258,101720.0,7538.0,33,8.0,1679,1536.0,143.0,2,0.0,06/11/2021 02:20:54 PM,Agree,Agree,
247,07/13/2020,MD,74260,,,733,0.0,3447,3310.0,137.0,6,0.0,07/15/2020 12:00:00 AM,,Agree,
248,04/02/2021,DE,96772,91045.0,5727.0,486,81.0,1565,1426.0,139.0,6,0.0,04/04/2021 12:00:00 AM,Agree,Agree,
249,06/05/2021,MS,318804,195209.0,123595.0,89,20.0,7402,5107.0,2295.0,0,0.0,06/07/2021 12:00:00 AM,Agree,Agree,
250,11/06/2020,NE,80709,,,2682,0.0,701,,,27,0.0,11/08/2020 12:00:00 AM,Not agree,Not agree,
251,03/09/2021,ND,100615,95029.0,5586.0,101,69.0,1452,,,3,0.0,03/10/2021 02:58:31 PM,Agree,Not agree,
252,02/28/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
253,03/29/2021,NH,83340,,,313,122.0,1237,,,0,0.0,03/30/2021 02:06:13 PM,Not agree,Not agree,
254,01/27/2021,GU,7572,,,4,0.0,129,,,0,0.0,01/28/2021 02:49:07 PM,Not agree,Not agree,
255,10/09/2020,MI,253524,229664.0,23860.0,1576,158.0,7268,6935.0,333.0,18,0.0,10/10/2020 12:00:00 AM,Agree,Agree,
256,12/11/2020,MD,232009,,,3538,0.0,5349,5169.0,180.0,51,1.0,12/13/2020 12:00:00 AM,,Agree,
257,03/07/2021,ME,45926,35907.0,10019.0,134,72.0,706,683.0,23.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree,
258,08/18/2020,NV,62854,,,683,11.0,1130,,,25,0.0,08/19/2020 02:23:51 PM,,,
259,12/05/2020,AL,285461,234604.0,50857.0,2162,499.0,5556,4675.0,881.0,36,11.0,12/07/2020 12:00:00 AM,Agree,Agree,
260,08/05/2020,DE,15740,14794.0,946.0,70,0.0,587,517.0,70.0,0,0.0,08/07/2020 12:00:00 AM,Agree,Agree,
261,07/14/2021,NH,99840,,,40,20.0,1381,,,0,0.0,07/15/2021 02:29:47 PM,Not agree,Not agree,
262,03/05/2020,NE,0,,,0,,0,,,0,,03/07/2020 12:00:00 AM,Not agree,Not agree,
263,04/30/2021,ID,187656,150349.0,37307.0,177,33.0,2046,1784.0,262.0,1,0.0,05/01/2021 01:43:22 PM,Agree,Agree,
264,12/14/2020,NV,189412,,,2579,0.0,2548,,,9,0.0,12/15/2020 02:39:02 PM,,,
265,03/30/2020,DE,344,342.0,2.0,36,0.0,7,,,1,,04/01/2020 12:00:00 AM,Agree,Agree,
266,06/08/2021,GU,8224,,,9,3.0,139,,,0,0.0,06/09/2021 02:26:44 PM,Not agree,Not agree,
267,10/28/2020,NV,97479,,,574,0.0,1766,,,10,0.0,10/29/2020 02:11:33 PM,,,
268,08/07/2020,WI,63028,58768.0,4260.0,1043,54.0,997,990.0,7.0,12,0.0,08/08/2020 02:58:44 PM,Agree,Agree,
269,05/25/2020,AL,19014,18283.0,731.0,366,7.0,762,715.0,47.0,11,1.0,05/27/2020 12:00:00 AM,Agree,Agree,
270,02/21/2021,CT,273101,256139.0,16962.0,0,0.0,7523,6166.0,1357.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree,
271,03/24/2020,MD,349,,,61,,6,6.0,0.0,1,0.0,03/26/2020 12:00:00 AM,,Agree,
272,03/07/2021,GU,7751,,,2,0.0,133,,,0,0.0,03/08/2021 02:47:36 PM,Not agree,Not agree,
273,10/30/2020,DE,25100,23952.0,1148.0,199,8.0,708,621.0,87.0,19,6.0,11/01/2020 12:00:00 AM,Agree,Agree,
274,05/08/2020,VI,68,,,0,0.0,4,,,0,0.0,05/09/2020 09:26:08 PM,,,
275,12/16/2020,AL,329899,266807.0,63092.0,4597,1341.0,6175,5135.0,1040.0,72,24.0,12/18/2020 12:00:00 AM,Agree,Agree,
276,01/31/2021,MO,526369,,,890,314.0,8105,,,21,0.0,02/02/2021 12:00:00 AM,Not agree,Not agree,
277,06/25/2021,IL,1390432,1390432.0,0.0,292,0.0,25637,23199.0,2438.0,7,-1.0,06/26/2021 02:17:39 PM,Agree,Agree,
278,12/19/2020,MS,197211,140963.0,56248.0,1972,1227.0,5109,3997.0,1112.0,32,14.0,12/21/2020 12:00:00 AM,Agree,Agree,
279,08/28/2020,NC,170215,167272.0,2943.0,1759,79.0,2887,2877.0,10.0,25,0.0,08/28/2020 12:00:00 AM,Agree,Agree,
280,07/23/2020,MT,3037,3037.0,0.0,128,0.0,45,45.0,0.0,3,0.0,07/24/2020 02:18:40 PM,Agree,Agree,
281,03/29/2020,MD,1239,,,247,,25,24.0,1.0,7,1.0,03/31/2020 12:00:00 AM,,Agree,
282,01/02/2021,MS,225642,152316.0,73326.0,1889,1292.0,5713,4253.0,1460.0,47,30.0,01/04/2021 12:00:00 AM,Agree,Agree,
283,05/24/2020,NV,7786,,,90,16.0,410,,,18,16.0,05/25/2020 02:12:49 PM,,,
284,08/05/2020,NV,53068,,,645,-4.0,917,,,28,0.0,08/06/2020 02:12:27 PM,,,
285,11/30/2020,MO,338119,,,6712,1013.0,5104,,,56,0.0,12/02/2020 12:00:00 AM,Not agree,Not agree,
286,11/04/2020,AL,208781,175974.0,32807.0,1631,386.0,4648,3979.0,669.0,23,3.0,11/06/2020 12:00:00 AM,Agree,Agree,
287,02/03/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
288,07/09/2020,WA,38555,,,646,1.0,1409,,,15,0.0,07/11/2020 12:00:00 AM,,,
289,06/15/2020,MT,612,612.0,0.0,3,0.0,19,19.0,0.0,0,0.0,06/16/2020 02:10:11 PM,Agree,Agree,
290,08/05/2020,MT,4593,4593.0,0.0,164,0.0,66,66.0,0.0,1,0.0,08/06/2020 02:12:27 PM,Agree,Agree,
291,02/28/2021,MI,687432,624414.0,63018.0,1058,225.0,16653,15663.0,990.0,20,1.0,03/01/2021 12:00:00 AM,Agree,Agree,
292,01/18/2021,GU,7515,,,41,8.0,125,,,0,0.0,01/19/2021 02:37:00 PM,Not agree,Not agree,
293,05/25/2021,NE,223126,,,72,0.0,2249,,,0,0.0,05/26/2021 01:48:32 PM,Not agree,Not agree,
294,09/03/2020,MI,209162,189938.0,19224.0,1210,102.0,6873,6553.0,320.0,11,0.0,09/04/2020 12:00:00 AM,Agree,Agree,
295,05/04/2020,MI,58212,54975.0,3237.0,1473,206.0,4803,4540.0,263.0,85,3.0,05/05/2020 12:00:00 AM,Agree,Agree,
296,10/20/2020,NV,91592,,,652,-4.0,1774,,,15,0.0,10/21/2020 01:34:31 PM,,,
297,07/31/2020,VI,421,,,15,0.0,8,,,0,0.0,08/01/2020 02:38:12 PM,,,
298,04/07/2020,MS,3317,3295.0,22.0,136,0.0,228,227.0,1.0,11,0.0,04/09/2020 12:00:00 AM,Agree,Agree,
299,11/19/2020,CA,1144011,1127583.0,16428.0,17708,647.0,19511,,,104,0.0,11/20/2020 12:00:00 AM,Agree,Not agree,
300,02/02/2020,VT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
301,09/08/2020,CT,53782,51594.0,2188.0,417,44.0,4474,3589.0,885.0,6,0.0,09/09/2020 01:47:50 PM,Agree,Agree,
302,02/24/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
303,04/14/2021,NC,942743,809236.0,133507.0,2438,595.0,12800,11310.0,1490.0,8,2.0,04/14/2021 12:00:00 AM,Agree,Agree,
304,02/16/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree,
305,12/15/2020,CT,155462,146114.0,9348.0,1470,149.0,5466,4414.0,1052.0,22,5.0,12/16/2020 02:28:57 PM,Agree,Agree,
306,12/12/2020,IL,841688,841688.0,0.0,8737,0.0,15232,14176.0,1056.0,165,39.0,12/13/2020 02:31:19 PM,Agree,Agree,
307,11/14/2020,VI,1434,,,0,0.0,23,,,0,0.0,11/15/2020 03:12:13 PM,,,
308,06/12/2020,MI,107260,97749.0,9511.0,800,137.0,6139,5836.0,303.0,10,0.0,06/13/2020 12:00:00 AM,Agree,Agree,
309,07/18/2021,AL,560917,430823.0,130094.0,338,67.0,11441,9122.0,2319.0,0,0.0,07/19/2021 02:21:19 PM,Agree,Agree,
310,07/20/2021,NH,100025,,,59,0.0,1384,,,2,0.0,07/21/2021 02:18:34 PM,Not agree,Not agree,
311,09/27/2020,DE,20534,19497.0,1037.0,145,3.0,634,557.0,77.0,1,0.0,09/29/2020 12:00:00 AM,Agree,Agree,
312,05/09/2021,ID,189014,151412.0,37602.0,113,19.0,2061,1797.0,264.0,0,0.0,05/10/2021 02:15:36 PM,Agree,Agree,
313,09/09/2020,MT,8659,8659.0,0.0,278,0.0,119,119.0,0.0,0,0.0,09/10/2020 02:02:53 PM,Agree,Agree,
314,12/07/2020,NE,141144,,,1293,0.0,1236,,,31,0.0,12/09/2020 12:00:00 AM,Not agree,Not agree,
315,03/29/2020,WI,989,,,0,,13,,,0,,03/28/2020 04:22:39 PM,Agree,Agree,
316,06/22/2021,NV,329915,,,406,0.0,5653,,,7,0.0,06/23/2021 03:24:06 PM,,,
317,04/23/2020,IN,13039,,,601,0.0,946,840.0,106.0,52,2.0,07/22/2021 01:39:53 PM,Not agree,Agree,
318,09/28/2020,CT,57147,54743.0,2404.0,560,33.0,4503,3606.0,897.0,2,0.0,09/29/2020 01:50:42 PM,Agree,Agree,
319,12/05/2020,ME,13349,11802.0,1547.0,222,60.0,227,225.0,2.0,0,0.0,12/06/2020 02:51:16 PM,Agree,Agree,
320,01/05/2021,MI,603103,553723.0,49380.0,3369,341.0,14231,13422.0,809.0,75,5.0,01/06/2021 12:00:00 AM,Agree,Agree,
321,07/31/2020,MT,3965,3965.0,0.0,11,0.0,60,60.0,0.0,2,0.0,08/01/2020 02:38:12 PM,Agree,Agree,
322,05/23/2021,CA,3830584,3678616.0,151968.0,1009,69.0,63059,,,18,0.0,05/24/2021 12:00:00 AM,Agree,Not agree,
323,10/13/2020,AL,181074,154483.0,26591.0,1295,212.0,4228,3646.0,582.0,21,4.0,10/15/2020 12:00:00 AM,Agree,Agree,
324,08/13/2020,IL,201727,200427.0,1300.0,1834,0.0,7905,7696.0,209.0,24,0.0,08/14/2020 02:30:03 PM,Agree,Agree,
325,04/30/2020,WA,14408,,,274,0.0,814,,,13,0.0,05/02/2020 12:00:00 AM,,,
326,08/08/2020,NE,28245,,,141,0.0,345,,,0,0.0,08/10/2020 12:00:00 AM,Not agree,Not agree,
327,09/28/2020,MD,124311,,,431,0.0,4059,3903.0,156.0,7,0.0,09/30/2020 12:00:00 AM,,Agree,
328,01/14/2021,MI,624490,572288.0,52202.0,2224,352.0,14918,14050.0,868.0,64,6.0,01/15/2021 12:00:00 AM,Agree,Agree,
329,09/21/2020,IL,277933,275735.0,2198.0,1477,0.0,8693,8457.0,236.0,7,0.0,09/22/2020 01:51:57 PM,Agree,Agree,
330,07/18/2021,IN,761035,,,436,0.0,13963,13535.0,428.0,2,0.0,07/18/2021 12:00:00 AM,Not agree,Agree,
331,03/21/2020,WI,281,,,75,,4,,,1,,03/26/2020 04:22:39 PM,Agree,Agree,
332,07/15/2021,MT,114576,102187.0,12389.0,68,11.0,1686,1686.0,0.0,3,0.0,07/16/2021 02:03:13 PM,Agree,Agree,
333,05/07/2020,VI,68,,,2,0.0,4,,,0,0.0,05/08/2020 09:26:08 PM,,,
334,10/25/2020,NC,265437,254151.0,11286.0,1191,119.0,4510,4418.0,92.0,37,6.0,10/25/2020 12:00:00 AM,Agree,Agree,
335,03/11/2021,NH,77764,,,301,131.0,1191,,,4,2.0,03/12/2021 03:20:13 PM,Not agree,Not agree,
336,02/03/2021,GU,7622,,,4,0.0,129,,,0,0.0,02/04/2021 02:53:58 PM,Not agree,Not agree,
337,02/21/2021,GU,7727,,,12,0.0,130,,,0,0.0,02/22/2021 02:53:38 PM,Not agree,Not agree,
338,09/18/2020,DE,19563,18564.0,999.0,82,2.0,621,548.0,73.0,2,1.0,09/20/2020 12:00:00 AM,Agree,Agree,
339,01/26/2020,WA,1,,,0,0.0,0,,,0,,01/28/2020 12:00:00 AM,,,
340,04/07/2021,WA,371975,,,1483,320.0,5306,,,7,0.0,04/09/2021 12:00:00 AM,,,
341,04/25/2020,NH,1787,,,67,0.0,60,,,7,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree,
342,07/01/2021,NC,1014149,862269.0,151880.0,462,151.0,13482,11884.0,1598.0,4,1.0,07/01/2021 12:00:00 AM,Agree,Agree,
343,03/20/2020,DE,46,46.0,0.0,8,0.0,0,,,0,,03/22/2020 12:00:00 AM,Agree,Agree,
344,04/23/2021,ND,106656,98817.0,7839.0,119,62.0,1486,,,0,0.0,04/24/2021 02:22:34 PM,Agree,Not agree,
345,03/10/2021,MD,390490,,,924,0.0,8519,8317.0,202.0,19,0.0,03/12/2021 12:00:00 AM,,Agree,
346,07/10/2020,NC,90980,90711.0,269.0,2178,31.0,1601,1600.0,1.0,12,0.0,07/10/2020 12:00:00 AM,Agree,Agree,
347,04/05/2020,ME,470,,,14,,10,,,0,,04/04/2020 04:22:39 PM,Agree,Agree,
348,07/26/2020,MO,49909,,,415,6.0,1326,,,5,0.0,07/28/2020 12:00:00 AM,Not agree,Not agree,
349,03/19/2021,MT,102768,95831.0,6937.0,152,39.0,1409,1409.0,0.0,3,0.0,03/20/2021 02:03:21 PM,Agree,Agree,
350,03/05/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
351,01/03/2021,NV,231618,,,2747,0.0,3183,,,32,0.0,01/04/2021 02:55:45 PM,,,
352,06/24/2021,WI,677186,612445.0,64741.0,138,22.0,8092,7273.0,819.0,15,3.0,06/25/2021 03:01:46 PM,Agree,Agree,
353,06/11/2020,GU,182,,,-1,0.0,5,,,0,0.0,06/12/2020 02:17:59 PM,Not agree,Not agree,
354,12/08/2020,IN,392672,,,5385,0.0,7419,7127.0,292.0,95,0.0,12/08/2020 12:00:00 AM,Not agree,Agree,
355,05/02/2020,IN,19295,,,665,0.0,1329,1197.0,132.0,38,1.0,05/02/2020 12:00:00 AM,Not agree,Agree,
356,03/03/2020,NH,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
357,02/02/2020,ME,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
358,08/16/2020,CT,50897,48887.0,2010.0,0,0.0,4453,3569.0,884.0,0,0.0,08/17/2020 02:26:31 PM,Agree,Agree,
359,07/07/2021,CT,349743,319963.0,29780.0,92,23.0,8278,6810.0,1468.0,-1,0.0,07/08/2021 02:26:57 PM,Agree,Agree,
360,12/15/2020,MD,241767,,,2405,0.0,5539,5356.0,183.0,49,1.0,12/17/2020 12:00:00 AM,,Agree,
361,06/12/2020,VT,1030,,,9,0.0,54,,,0,0.0,06/14/2020 12:00:00 AM,Not agree,Not agree,
362,10/29/2020,DE,24901,23761.0,1140.0,191,9.0,689,608.0,81.0,1,0.0,10/31/2020 12:00:00 AM,Agree,Agree,
363,06/01/2021,GU,8187,,,14,7.0,139,,,0,0.0,06/02/2021 02:35:40 PM,Not agree,Not agree,
364,07/19/2021,VI,4215,,,15,0.0,32,,,0,0.0,07/20/2021 02:48:47 PM,,,
365,06/10/2020,NV,10164,,,134,0.0,448,,,4,0.0,06/11/2020 02:48:51 PM,,,
366,01/28/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
367,10/10/2020,DE,22286,21214.0,1072.0,132,3.0,654,574.0,80.0,3,0.0,10/12/2020 12:00:00 AM,Agree,Agree,
368,06/03/2020,NC,33741,33725.0,16.0,1265,2.0,1045,1045.0,0.0,21,0.0,06/03/2020 12:00:00 AM,Agree,Agree,
369,03/04/2020,CT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
370,05/11/2020,WA,17266,,,240,0.0,945,,,14,0.0,05/13/2020 12:00:00 AM,,,
371,06/12/2020,WI,24722,22246.0,2476.0,2796,2476.0,695,689.0,6.0,13,6.0,06/13/2020 05:46:26 PM,Agree,Agree,
372,03/31/2021,IN,687937,,,1063,0.0,13138,12733.0,405.0,9,0.0,03/31/2021 12:00:00 AM,Not agree,Agree,
373,02/16/2021,MI,673338,612952.0,60386.0,1151,212.0,16392,15413.0,979.0,24,0.0,02/17/2021 12:00:00 AM,Agree,Agree,
374,02/07/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
375,04/03/2021,CT,313956,289591.0,24365.0,0,0.0,7904,6497.0,1407.0,0,0.0,04/04/2021 01:43:43 PM,Agree,Agree,
376,03/04/2020,AL,144,126.0,18.0,9,0.0,1,0.0,1.0,0,0.0,03/06/2020 12:00:00 AM,Agree,Agree,
377,05/24/2021,IL,1376441,1376441.0,0.0,933,0.0,25011,22633.0,2378.0,10,0.0,05/25/2021 02:17:06 PM,Agree,Agree,
378,06/06/2020,AL,25615,24699.0,916.0,410,9.0,957,894.0,63.0,13,1.0,06/08/2020 12:00:00 AM,Agree,Agree,
379,10/09/2020,AL,176864,151114.0,25750.0,1099,232.0,4153,3588.0,565.0,19,5.0,10/11/2020 12:00:00 AM,Agree,Agree,
380,11/13/2020,CT,88645,82854.0,5791.0,2746,108.0,4737,3807.0,930.0,11,2.0,11/14/2020 02:44:40 PM,Agree,Agree,
381,02/01/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
382,06/23/2020,NV,14228,,,464,2.0,513,,,3,0.0,06/24/2020 03:03:27 PM,,,
383,07/07/2020,NH,5932,,,18,0.0,384,,,2,0.0,07/08/2020 02:12:08 PM,Not agree,Not agree,
384,04/20/2021,VI,3041,,,0,0.0,27,,,0,0.0,04/21/2021 02:12:05 PM,,,
385,10/22/2020,ME,6095,5442.0,653.0,35,4.0,146,145.0,1.0,0,0.0,10/23/2020 01:44:31 PM,Agree,Agree,
386,05/31/2021,WA,436675,,,307,35.0,5765,,,0,0.0,06/01/2021 03:18:33 PM,,,
387,08/13/2020,AL,121497,109590.0,11907.0,1121,208.0,2827,2526.0,301.0,35,8.0,08/15/2020 12:00:00 AM,Agree,Agree,
388,05/26/2021,MT,111454,100965.0,10489.0,77,59.0,1607,1607.0,0.0,1,0.0,05/27/2021 01:41:41 PM,Agree,Agree,
389,05/01/2021,MI,957116,858444.0,98672.0,2209,241.0,19239,18072.0,1167.0,61,6.0,05/02/2021 12:00:00 AM,Agree,Agree,
390,10/09/2020,ID,47088,42260.0,4828.0,662,142.0,506,464.0,42.0,3,1.0,10/10/2020 01:30:17 PM,Agree,Agree,
391,05/21/2020,MD,44424,,,893,0.0,2282,2174.0,108.0,24,0.0,05/23/2020 12:00:00 AM,,Agree,
392,07/09/2021,NH,99708,,,23,0.0,1375,,,1,0.0,07/10/2021 02:17:36 PM,Not agree,Not agree,
393,09/19/2020,NE,40797,,,410,0.0,442,,,0,0.0,09/21/2020 12:00:00 AM,Not agree,Not agree,
394,05/07/2021,WI,665210,602265.0,62945.0,749,87.0,7625,6884.0,741.0,11,4.0,05/08/2021 01:45:22 PM,Agree,Agree,
395,04/08/2021,IL,1269196,1269196.0,0.0,3739,0.0,23740,21457.0,2283.0,38,4.0,04/09/2021 02:11:49 PM,Agree,Agree,
396,07/17/2020,WA,45046,,,754,2.0,1434,,,7,0.0,07/19/2020 12:00:00 AM,,,
397,03/17/2020,MI,3863,3814.0,49.0,843,17.0,5,2.0,3.0,0,0.0,03/18/2020 12:00:00 AM,Agree,Agree,
398,02/14/2021,IN,649628,,,1230,0.0,12504,12115.0,389.0,21,0.0,02/14/2021 12:00:00 AM,Not agree,Agree,
399,07/08/2020,GU,309,,,2,0.0,5,,,0,0.0,07/09/2020 03:14:15 PM,Not agree,Not agree,
400,01/06/2021,GU,7386,,,27,0.0,124,,,1,0.0,01/07/2021 02:56:59 PM,Not agree,Not agree,
401,07/15/2020,AL,76411,71666.0,4745.0,2391,293.0,1694,1567.0,127.0,29,1.0,07/17/2020 12:00:00 AM,Agree,Agree,
402,07/01/2021,NH,99527,,,23,27.0,1372,,,0,0.0,07/02/2021 01:55:07 PM,Not agree,Not agree,
403,03/24/2020,ND,37,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree,
404,07/04/2020,ME,3397,3012.0,385.0,0,0.0,107,107.0,0.0,0,-1.0,07/05/2020 03:00:14 PM,Agree,Agree,
405,07/16/2021,VT,22949,,,10,0.0,250,,,0,0.0,07/17/2021 01:43:02 PM,Not agree,Not agree,
406,03/19/2020,WA,1288,,,162,0.0,74,,,8,,03/21/2020 12:00:00 AM,,,
407,04/21/2020,IN,12097,,,411,0.0,841,741.0,100.0,44,7.0,04/21/2020 12:00:00 AM,Not agree,Agree,
408,08/30/2020,NH,7254,,,8,0.0,432,,,0,0.0,08/31/2020 02:05:56 PM,Not agree,Not agree,
409,12/24/2020,NC,502214,461918.0,40296.0,-16304,-5824.0,6480,6121.0,359.0,-765,-112.0,12/29/2020 03:55:26 PM,Agree,Agree,
410,04/09/2020,WI,2885,,,129,,111,,,12,,04/08/2020 04:22:39 PM,Agree,Agree,
411,02/07/2021,NH,68379,,,318,91.0,1104,,,6,2.0,02/08/2021 02:53:12 PM,Not agree,Not agree,
412,05/19/2021,MT,110992,100656.0,10336.0,131,22.0,1602,1602.0,0.0,0,0.0,05/20/2021 03:08:06 PM,Agree,Agree,
413,09/25/2020,WI,117329,110828.0,6501.0,2629,125.0,1284,1274.0,10.0,9,0.0,09/26/2020 01:46:07 PM,Agree,Agree,
414,02/07/2020,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
415,01/02/2021,ID,142199,117636.0,24563.0,1122,203.0,1448,1281.0,167.0,12,0.0,01/03/2021 02:53:25 PM,Agree,Agree,
416,09/25/2020,MS,98967,90666.0,8301.0,634,150.0,3206,2926.0,280.0,17,1.0,09/27/2020 12:00:00 AM,Agree,Agree,
417,07/02/2021,VT,22833,,,2,0.0,250,,,0,0.0,07/03/2021 01:44:06 PM,Not agree,Not agree,
418,03/22/2020,MT,34,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
419,06/04/2020,MT,539,539.0,0.0,0,0.0,17,17.0,0.0,0,0.0,06/05/2020 03:17:07 PM,Agree,Agree,
420,02/09/2021,ME,41883,33467.0,8416.0,254,88.0,641,628.0,13.0,2,0.0,02/10/2021 02:52:16 PM,Agree,Agree,
421,03/04/2020,MS,6,4.0,2.0,6,2.0,0,0.0,0.0,0,0.0,03/06/2020 12:00:00 AM,Agree,Agree,
422,02/24/2020,ME,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
423,02/27/2020,WA,1,,,0,0.0,0,,,0,,02/29/2020 12:00:00 AM,,,
424,01/27/2021,MI,647750,591844.0,55906.0,1687,275.0,15649,14718.0,931.0,45,4.0,01/28/2021 12:00:00 AM,Agree,Agree,
425,03/31/2020,MI,19892,19413.0,479.0,1396,43.0,558,514.0,44.0,116,5.0,04/01/2020 12:00:00 AM,Agree,Agree,
426,02/20/2021,MI,677894,616688.0,61206.0,896,153.0,16502,15518.0,984.0,20,0.0,02/21/2021 12:00:00 AM,Agree,Agree,
427,05/03/2021,NV,316239,,,267,0.0,5473,,,9,0.0,05/04/2021 02:00:10 PM,,,
